,ds,y
2620,2016-02-08 13:00:00,333.6
2621,2016-02-08 14:00:00,331.45
2622,2016-02-08 15:00:00,329.5
2623,2016-02-08 16:00:00,330.0
2624,2016-02-08 17:00:00,325.65
2625,2016-02-08 18:00:00,326.4
2626,2016-02-09 09:00:00,320.6
2627,2016-02-09 10:00:00,328.05
2628,2016-02-09 11:00:00,327.05
2629,2016-02-09 12:00:00,322.15
2630,2016-02-09 13:00:00,322.15
2631,2016-02-09 14:00:00,321.3
2632,2016-02-09 15:00:00,321.05
2633,2016-02-09 16:00:00,319.55
2634,2016-02-09 17:00:00,325.6
2635,2016-02-09 18:00:00,325.5
2636,2016-02-10 09:00:00,323.0
2637,2016-02-10 10:00:00,321.9
2638,2016-02-10 11:00:00,324.4
2639,2016-02-10 12:00:00,323.05
2640,2016-02-10 13:00:00,320.0
2641,2016-02-10 14:00:00,321.2
2642,2016-02-10 15:00:00,321.2
2643,2016-02-10 16:00:00,319.05
2644,2016-02-10 17:00:00,317.55
2645,2016-02-10 18:00:00,322.05
2646,2016-02-11 09:00:00,321.0
2647,2016-02-11 10:00:00,316.85
2648,2016-02-11 11:00:00,314.25
2649,2016-02-11 12:00:00,311.35
2650,2016-02-11 13:00:00,311.75
2651,2016-02-11 14:00:00,311.7
2652,2016-02-11 15:00:00,311.7
2653,2016-02-11 16:00:00,311.0
2654,2016-02-11 17:00:00,314.2
2655,2016-02-11 18:00:00,313.0
2656,2016-02-12 09:00:00,315.0
2657,2016-02-12 10:00:00,317.5
2658,2016-02-12 11:00:00,319.1
2659,2016-02-12 12:00:00,320.3
2660,2016-02-12 13:00:00,320.75
2661,2016-02-12 14:00:00,322.5
2662,2016-02-12 15:00:00,321.75
2663,2016-02-12 16:00:00,324.45
2664,2016-02-12 17:00:00,325.0
2665,2016-02-12 18:00:00,326.3
2666,2016-02-15 09:00:00,328.3
2667,2016-02-15 10:00:00,327.1
2668,2016-02-15 11:00:00,324.8
2669,2016-02-15 12:00:00,327.25
2670,2016-02-15 13:00:00,328.25
2671,2016-02-15 14:00:00,327.7
2672,2016-02-15 15:00:00,327.7
2673,2016-02-15 16:00:00,327.75
2674,2016-02-15 17:00:00,327.25
2675,2016-02-15 18:00:00,327.35
2676,2016-02-16 09:00:00,329.75
2677,2016-02-16 10:00:00,329.85
2678,2016-02-16 11:00:00,328.05
2679,2016-02-16 12:00:00,325.9
2680,2016-02-16 13:00:00,325.95
2681,2016-02-16 14:00:00,326.75
2682,2016-02-16 15:00:00,328.35
2683,2016-02-16 16:00:00,327.9
2684,2016-02-16 17:00:00,325.65
2685,2016-02-16 18:00:00,327.7
2686,2016-02-17 09:00:00,326.15
2687,2016-02-17 10:00:00,326.7
2688,2016-02-17 11:00:00,329.75
2689,2016-02-17 12:00:00,330.85
2690,2016-02-17 13:00:00,327.95
2691,2016-02-17 14:00:00,329.25
2692,2016-02-17 15:00:00,330.75
2693,2016-02-17 16:00:00,330.15
2694,2016-02-17 17:00:00,329.25
2695,2016-02-17 18:00:00,327.9
2696,2016-02-18 09:00:00,330.05
2697,2016-02-18 10:00:00,329.6
2698,2016-02-18 11:00:00,326.7
2699,2016-02-18 12:00:00,329.0
2700,2016-02-18 13:00:00,330.1
2701,2016-02-18 14:00:00,328.55
2702,2016-02-18 15:00:00,327.0
2703,2016-02-18 16:00:00,327.7
2704,2016-02-18 17:00:00,327.3
2705,2016-02-18 18:00:00,327.1
2706,2016-02-19 09:00:00,325.5
2707,2016-02-19 10:00:00,323.6
2708,2016-02-19 11:00:00,327.3
2709,2016-02-19 12:00:00,325.35
2710,2016-02-19 13:00:00,323.3
2711,2016-02-19 14:00:00,321.25
2712,2016-02-19 15:00:00,322.35
2713,2016-02-19 16:00:00,317.4
2714,2016-02-19 17:00:00,316.7
2715,2016-02-19 18:00:00,318.3
2716,2016-02-20 09:00:00,321.0
2717,2016-02-20 10:00:00,319.4
2718,2016-02-20 11:00:00,319.3
2719,2016-02-20 12:00:00,318.35
2720,2016-02-20 13:00:00,319.05
2721,2016-02-20 14:00:00,319.1
2722,2016-02-20 15:00:00,318.15
2723,2016-02-20 16:00:00,318.7
2724,2016-02-20 17:00:00,318.1
2725,2016-02-20 18:00:00,317.1
2726,2016-02-22 09:00:00,319.7
2727,2016-02-22 10:00:00,320.0
2728,2016-02-22 11:00:00,317.0
2729,2016-02-22 12:00:00,318.6
2730,2016-02-22 13:00:00,317.3
2731,2016-02-22 14:00:00,319.0
2732,2016-02-22 15:00:00,317.4
2733,2016-02-22 16:00:00,317.95
2734,2016-02-22 17:00:00,320.9
2735,2016-02-22 18:00:00,322.3
2736,2016-02-24 09:00:00,319.6
2737,2016-02-24 10:00:00,316.9
2738,2016-02-24 11:00:00,317.55
2739,2016-02-24 12:00:00,314.35
2740,2016-02-24 13:00:00,311.85
2741,2016-02-24 14:00:00,310.75
2742,2016-02-24 15:00:00,311.6
2743,2016-02-24 16:00:00,311.9
2744,2016-02-24 17:00:00,311.0
2745,2016-02-24 18:00:00,312.9
2746,2016-02-25 09:00:00,315.5
2747,2016-02-25 10:00:00,311.2
2748,2016-02-25 11:00:00,311.85
2749,2016-02-25 12:00:00,316.75
2750,2016-02-25 13:00:00,319.5
2751,2016-02-25 14:00:00,320.2
2752,2016-02-25 15:00:00,318.0
2753,2016-02-25 16:00:00,319.8
2754,2016-02-25 17:00:00,317.1
2755,2016-02-25 18:00:00,318.0
2756,2016-02-26 09:00:00,320.3
2757,2016-02-26 10:00:00,321.0
2758,2016-02-26 11:00:00,320.45
2759,2016-02-26 12:00:00,319.25
2760,2016-02-26 13:00:00,319.35
2761,2016-02-26 14:00:00,319.3
2762,2016-02-26 15:00:00,318.8
2763,2016-02-26 16:00:00,319.45
2764,2016-02-26 17:00:00,319.75
2765,2016-02-26 18:00:00,319.35
2766,2016-02-29 09:00:00,318.0
2767,2016-02-29 10:00:00,315.9
2768,2016-02-29 11:00:00,315.8
2769,2016-02-29 12:00:00,319.05
2770,2016-02-29 13:00:00,320.45
2771,2016-02-29 14:00:00,321.4
2772,2016-02-29 15:00:00,320.55
2773,2016-02-29 16:00:00,321.3
2774,2016-02-29 17:00:00,320.9
2775,2016-02-29 18:00:00,323.3
2776,2016-03-01 09:00:00,323.4
2777,2016-03-01 10:00:00,322.2
2778,2016-03-01 11:00:00,326.2
2779,2016-03-01 12:00:00,323.25
2780,2016-03-01 13:00:00,326.8
2781,2016-03-01 14:00:00,326.95
2782,2016-03-01 15:00:00,327.05
2783,2016-03-01 16:00:00,326.55
2784,2016-03-01 17:00:00,326.85
2785,2016-03-01 18:00:00,329.8
2786,2016-03-02 09:00:00,330.95
2787,2016-03-02 10:00:00,328.75
2788,2016-03-02 11:00:00,330.05
2789,2016-03-02 12:00:00,330.4
2790,2016-03-02 13:00:00,329.15
2791,2016-03-02 14:00:00,328.7
2792,2016-03-02 15:00:00,330.9
2793,2016-03-02 16:00:00,330.7
2794,2016-03-02 17:00:00,334.4
2795,2016-03-02 18:00:00,333.6
2796,2016-03-03 09:00:00,333.9
2797,2016-03-03 10:00:00,333.8
2798,2016-03-03 11:00:00,333.3
2799,2016-03-03 12:00:00,334.65
2800,2016-03-03 13:00:00,337.6
2801,2016-03-03 14:00:00,338.65
2802,2016-03-03 15:00:00,339.85
2803,2016-03-03 16:00:00,338.0
2804,2016-03-03 17:00:00,339.2
2805,2016-03-03 18:00:00,341.0
2806,2016-03-04 09:00:00,342.0
2807,2016-03-04 10:00:00,340.75
2808,2016-03-04 11:00:00,340.95
2809,2016-03-04 12:00:00,340.7
2810,2016-03-04 13:00:00,341.25
2811,2016-03-04 14:00:00,343.45
2812,2016-03-04 15:00:00,344.8
2813,2016-03-04 16:00:00,343.8
2814,2016-03-04 17:00:00,344.85
2815,2016-03-04 18:00:00,348.4
2816,2016-03-07 09:00:00,348.95
2817,2016-03-07 10:00:00,349.35
2818,2016-03-07 11:00:00,350.55
2819,2016-03-07 12:00:00,349.5
2820,2016-03-07 13:00:00,350.85
2821,2016-03-07 14:00:00,349.15
2822,2016-03-07 15:00:00,350.25
2823,2016-03-07 16:00:00,349.75
2824,2016-03-07 17:00:00,352.5
2825,2016-03-07 18:00:00,355.1
2826,2016-03-09 09:00:00,352.8
2827,2016-03-09 10:00:00,353.55
2828,2016-03-09 11:00:00,350.8
2829,2016-03-09 12:00:00,349.35
2830,2016-03-09 13:00:00,349.1
2831,2016-03-09 14:00:00,350.35
2832,2016-03-09 15:00:00,349.6
2833,2016-03-09 16:00:00,347.0
2834,2016-03-09 17:00:00,346.95
2835,2016-03-09 18:00:00,347.7
2836,2016-03-10 09:00:00,350.05
2837,2016-03-10 10:00:00,345.1
2838,2016-03-10 11:00:00,348.55
2839,2016-03-10 12:00:00,348.3
2840,2016-03-10 13:00:00,347.35
2841,2016-03-10 14:00:00,347.9
2842,2016-03-10 15:00:00,346.75
2843,2016-03-10 16:00:00,348.75
2844,2016-03-10 17:00:00,346.6
2845,2016-03-10 18:00:00,349.6
2846,2016-03-11 09:00:00,350.05
2847,2016-03-11 10:00:00,347.4
2848,2016-03-11 11:00:00,347.05
2849,2016-03-11 12:00:00,346.1
2850,2016-03-11 13:00:00,350.75
2851,2016-03-11 14:00:00,349.75
2852,2016-03-11 15:00:00,349.9
2853,2016-03-11 16:00:00,347.55
2854,2016-03-11 17:00:00,349.95
2855,2016-03-11 18:00:00,351.0
2856,2016-03-14 09:00:00,350.0
2857,2016-03-14 10:00:00,349.5
2858,2016-03-14 11:00:00,348.0
2859,2016-03-14 12:00:00,347.35
2860,2016-03-14 13:00:00,346.8
2861,2016-03-14 14:00:00,346.85
2862,2016-03-14 15:00:00,344.65
2863,2016-03-14 16:00:00,343.55
2864,2016-03-14 17:00:00,340.85
2865,2016-03-14 18:00:00,341.45
2866,2016-03-15 09:00:00,342.05
2867,2016-03-15 10:00:00,343.55
2868,2016-03-15 11:00:00,342.45
2869,2016-03-15 12:00:00,342.65
2870,2016-03-15 13:00:00,344.5
2871,2016-03-15 14:00:00,342.2
2872,2016-03-15 15:00:00,344.55
2873,2016-03-15 16:00:00,341.9
2874,2016-03-15 17:00:00,343.05
2875,2016-03-15 18:00:00,347.3
2876,2016-03-16 09:00:00,347.3
2877,2016-03-16 10:00:00,348.05
2878,2016-03-16 11:00:00,347.35
2879,2016-03-16 12:00:00,347.2
2880,2016-03-16 13:00:00,346.6
2881,2016-03-16 14:00:00,346.25
2882,2016-03-16 15:00:00,344.9
2883,2016-03-16 16:00:00,344.1
2884,2016-03-16 17:00:00,344.55
2885,2016-03-16 18:00:00,349.0
2886,2016-03-17 09:00:00,350.1
2887,2016-03-17 10:00:00,352.25
2888,2016-03-17 11:00:00,352.8
2889,2016-03-17 12:00:00,350.4
2890,2016-03-17 13:00:00,346.9
2891,2016-03-17 14:00:00,349.7
2892,2016-03-17 15:00:00,352.15
2893,2016-03-17 16:00:00,352.45
2894,2016-03-17 17:00:00,352.85
2895,2016-03-17 18:00:00,352.2
2896,2016-03-18 09:00:00,352.6
2897,2016-03-18 10:00:00,351.15
2898,2016-03-18 11:00:00,354.15
2899,2016-03-18 12:00:00,358.7
2900,2016-03-18 13:00:00,361.0
2901,2016-03-18 14:00:00,359.95
2902,2016-03-18 15:00:00,359.75
2903,2016-03-18 16:00:00,363.5
2904,2016-03-18 17:00:00,361.2
2905,2016-03-18 18:00:00,364.0
2906,2016-03-21 09:00:00,361.95
2907,2016-03-21 10:00:00,360.8
2908,2016-03-21 11:00:00,361.4
2909,2016-03-21 12:00:00,361.6
2910,2016-03-21 13:00:00,361.25
2911,2016-03-21 14:00:00,359.1
2912,2016-03-21 15:00:00,356.9
2913,2016-03-21 16:00:00,361.5
2914,2016-03-21 17:00:00,358.2
2915,2016-03-21 18:00:00,360.6
2916,2016-03-22 09:00:00,361.0
2917,2016-03-22 10:00:00,359.5
2918,2016-03-22 11:00:00,358.95
2919,2016-03-22 12:00:00,357.65
2920,2016-03-22 13:00:00,355.9
2921,2016-03-22 14:00:00,354.5
2922,2016-03-22 15:00:00,355.1
2923,2016-03-22 16:00:00,353.2
2924,2016-03-22 17:00:00,355.5
2925,2016-03-22 18:00:00,359.5
2926,2016-03-23 09:00:00,357.5
2927,2016-03-23 10:00:00,356.35
2928,2016-03-23 11:00:00,360.3
2929,2016-03-23 12:00:00,358.4
2930,2016-03-23 13:00:00,358.85
2931,2016-03-23 14:00:00,357.45
2932,2016-03-23 15:00:00,357.5
2933,2016-03-23 16:00:00,352.7
2934,2016-03-23 17:00:00,354.0
2935,2016-03-23 18:00:00,357.95
2936,2016-03-24 09:00:00,356.0
2937,2016-03-24 10:00:00,353.0
2938,2016-03-24 11:00:00,352.8
2939,2016-03-24 12:00:00,350.85
2940,2016-03-24 13:00:00,346.75
2941,2016-03-24 14:00:00,347.75
2942,2016-03-24 15:00:00,346.65
2943,2016-03-24 16:00:00,347.25
2944,2016-03-24 17:00:00,347.9
2945,2016-03-24 18:00:00,348.5
2946,2016-03-25 09:00:00,350.7
2947,2016-03-25 10:00:00,350.5
2948,2016-03-25 11:00:00,349.2
2949,2016-03-25 12:00:00,349.3
2950,2016-03-25 13:00:00,350.8
2951,2016-03-25 14:00:00,348.65
2952,2016-03-25 15:00:00,349.95
2953,2016-03-25 16:00:00,349.1
2954,2016-03-25 17:00:00,349.45
2955,2016-03-25 18:00:00,348.75
2956,2016-03-28 09:00:00,351.0
2957,2016-03-28 10:00:00,351.05
2958,2016-03-28 11:00:00,349.4
2959,2016-03-28 12:00:00,347.1
2960,2016-03-28 13:00:00,346.2
2961,2016-03-28 14:00:00,345.4
2962,2016-03-28 15:00:00,345.3
2963,2016-03-28 16:00:00,344.7
2964,2016-03-28 17:00:00,345.2
2965,2016-03-28 18:00:00,345.0
2966,2016-03-29 09:00:00,344.0
2967,2016-03-29 10:00:00,346.7
2968,2016-03-29 11:00:00,346.1
2969,2016-03-29 12:00:00,345.1
2970,2016-03-29 13:00:00,345.35
2971,2016-03-29 14:00:00,344.95
2972,2016-03-29 15:00:00,347.25
2973,2016-03-29 16:00:00,345.7
2974,2016-03-29 17:00:00,344.55
2975,2016-03-29 18:00:00,348.8
2976,2016-03-30 09:00:00,350.05
2977,2016-03-30 10:00:00,352.95
2978,2016-03-30 11:00:00,353.25
2979,2016-03-30 12:00:00,354.9
2980,2016-03-30 13:00:00,357.6
2981,2016-03-30 14:00:00,357.25
2982,2016-03-30 15:00:00,358.65
2983,2016-03-30 16:00:00,359.05
2984,2016-03-30 17:00:00,356.1
2985,2016-03-30 18:00:00,357.9
2986,2016-03-31 09:00:00,356.3
2987,2016-03-31 10:00:00,358.25
2988,2016-03-31 11:00:00,358.9
2989,2016-03-31 12:00:00,358.35
2990,2016-03-31 13:00:00,359.25
2991,2016-03-31 14:00:00,362.8
2992,2016-03-31 15:00:00,359.7
2993,2016-03-31 16:00:00,356.3
2994,2016-03-31 17:00:00,353.9
2995,2016-03-31 18:00:00,361.0
2996,2016-04-01 09:00:00,358.55
2997,2016-04-01 10:00:00,354.05
2998,2016-04-01 11:00:00,354.3
2999,2016-04-01 12:00:00,350.8
3000,2016-04-01 13:00:00,351.1
3001,2016-04-01 14:00:00,350.6
3002,2016-04-01 15:00:00,349.4
3003,2016-04-01 16:00:00,349.0
3004,2016-04-01 17:00:00,352.15
3005,2016-04-01 18:00:00,356.0
3006,2016-04-04 09:00:00,354.0
3007,2016-04-04 10:00:00,355.25
3008,2016-04-04 11:00:00,354.9
3009,2016-04-04 12:00:00,358.4
3010,2016-04-04 13:00:00,357.15
3011,2016-04-04 14:00:00,358.55
3012,2016-04-04 15:00:00,357.0
3013,2016-04-04 16:00:00,358.0
3014,2016-04-04 17:00:00,358.55
3015,2016-04-04 18:00:00,359.0
3016,2016-04-05 09:00:00,355.75
3017,2016-04-05 10:00:00,352.05
3018,2016-04-05 11:00:00,352.6
3019,2016-04-05 12:00:00,352.45
3020,2016-04-05 13:00:00,350.7
3021,2016-04-05 14:00:00,349.1
3022,2016-04-05 15:00:00,349.05
3023,2016-04-05 16:00:00,349.5
3024,2016-04-05 17:00:00,348.4
3025,2016-04-05 18:00:00,351.0
3026,2016-04-06 09:00:00,352.7
3027,2016-04-06 10:00:00,351.3
3028,2016-04-06 11:00:00,350.9
3029,2016-04-06 12:00:00,349.4
3030,2016-04-06 13:00:00,348.35
3031,2016-04-06 14:00:00,347.75
3032,2016-04-06 15:00:00,350.1
3033,2016-04-06 16:00:00,346.05
3034,2016-04-06 17:00:00,347.5
3035,2016-04-06 18:00:00,350.95
3036,2016-04-07 09:00:00,352.6
3037,2016-04-07 10:00:00,349.45
3038,2016-04-07 11:00:00,353.4
3039,2016-04-07 12:00:00,351.25
3040,2016-04-07 13:00:00,351.6
3041,2016-04-07 14:00:00,355.65
3042,2016-04-07 15:00:00,355.25
3043,2016-04-07 16:00:00,354.55
3044,2016-04-07 17:00:00,354.4
3045,2016-04-07 18:00:00,361.8
3046,2016-04-08 09:00:00,361.25
3047,2016-04-08 10:00:00,357.8
3048,2016-04-08 11:00:00,359.9
3049,2016-04-08 12:00:00,359.0
3050,2016-04-08 13:00:00,358.55
3051,2016-04-08 14:00:00,358.95
3052,2016-04-08 15:00:00,359.95
3053,2016-04-08 16:00:00,359.7
3054,2016-04-08 17:00:00,358.8
3055,2016-04-08 18:00:00,359.15
3056,2016-04-11 10:00:00,359.85
3057,2016-04-11 11:00:00,359.6
3058,2016-04-11 12:00:00,359.15
3059,2016-04-11 13:00:00,359.65
3060,2016-04-11 14:00:00,359.1
3061,2016-04-11 15:00:00,359.75
3062,2016-04-11 16:00:00,357.9
3063,2016-04-11 17:00:00,355.35
3064,2016-04-11 18:00:00,359.85
3065,2016-04-12 09:00:00,358.75
3066,2016-04-12 10:00:00,357.05
3067,2016-04-12 11:00:00,356.8
3068,2016-04-12 12:00:00,357.9
3069,2016-04-12 13:00:00,355.45
3070,2016-04-12 14:00:00,354.85
3071,2016-04-12 15:00:00,355.65
3072,2016-04-12 16:00:00,355.4
3073,2016-04-12 17:00:00,356.45
3074,2016-04-12 18:00:00,355.6
3075,2016-04-13 09:00:00,357.45
3076,2016-04-13 10:00:00,358.75
3077,2016-04-13 11:00:00,356.5
3078,2016-04-13 12:00:00,357.95
3079,2016-04-13 13:00:00,356.8
3080,2016-04-13 14:00:00,359.0
3081,2016-04-13 15:00:00,357.25
3082,2016-04-13 16:00:00,357.6
3083,2016-04-13 17:00:00,358.85
3084,2016-04-13 18:00:00,356.8
3085,2016-04-14 09:00:00,355.75
3086,2016-04-14 10:00:00,355.8
3087,2016-04-14 11:00:00,357.35
3088,2016-04-14 12:00:00,354.35
3089,2016-04-14 13:00:00,354.7
3090,2016-04-14 14:00:00,350.35
3091,2016-04-14 15:00:00,350.0
3092,2016-04-14 16:00:00,348.2
3093,2016-04-14 17:00:00,346.4
3094,2016-04-14 18:00:00,350.3
3095,2016-04-15 10:00:00,351.45
3096,2016-04-15 11:00:00,348.2
3097,2016-04-15 12:00:00,349.95
3098,2016-04-15 13:00:00,352.4
3099,2016-04-15 14:00:00,350.85
3100,2016-04-15 15:00:00,349.0
3101,2016-04-15 16:00:00,347.8
3102,2016-04-15 17:00:00,346.55
3103,2016-04-15 18:00:00,348.4
3104,2016-04-18 09:00:00,345.7
3105,2016-04-18 10:00:00,344.9
3106,2016-04-18 11:00:00,343.35
3107,2016-04-18 12:00:00,342.95
3108,2016-04-18 13:00:00,342.25
3109,2016-04-18 14:00:00,341.7
3110,2016-04-18 15:00:00,340.8
3111,2016-04-18 16:00:00,338.15
3112,2016-04-18 17:00:00,339.5
3113,2016-04-18 18:00:00,344.5
3114,2016-04-19 09:00:00,345.0
3115,2016-04-19 10:00:00,344.2
3116,2016-04-19 11:00:00,344.25
3117,2016-04-19 12:00:00,350.35
3118,2016-04-19 13:00:00,349.7
3119,2016-04-19 14:00:00,349.4
3120,2016-04-19 15:00:00,345.6
3121,2016-04-19 16:00:00,341.25
3122,2016-04-19 17:00:00,342.35
3123,2016-04-19 18:00:00,344.0
3124,2016-04-20 09:00:00,341.1
3125,2016-04-20 10:00:00,338.1
3126,2016-04-20 11:00:00,336.05
3127,2016-04-20 12:00:00,334.6
3128,2016-04-20 13:00:00,336.95
3129,2016-04-20 14:00:00,339.85
3130,2016-04-20 15:00:00,338.95
3131,2016-04-20 16:00:00,339.5
3132,2016-04-20 17:00:00,337.95
3133,2016-04-20 18:00:00,342.0
3134,2016-04-21 09:00:00,343.45
3135,2016-04-21 10:00:00,340.15
3136,2016-04-21 11:00:00,340.1
3137,2016-04-21 12:00:00,340.9
3138,2016-04-21 13:00:00,336.7
3139,2016-04-21 14:00:00,336.6
3140,2016-04-21 15:00:00,336.7
3141,2016-04-21 16:00:00,332.95
3142,2016-04-21 17:00:00,332.8
3143,2016-04-21 18:00:00,333.0
3144,2016-04-22 09:00:00,334.15
3145,2016-04-22 10:00:00,329.6
3146,2016-04-22 11:00:00,330.1
3147,2016-04-22 12:00:00,330.15
3148,2016-04-22 13:00:00,332.6
3149,2016-04-22 14:00:00,335.75
3150,2016-04-22 15:00:00,338.6
3151,2016-04-22 16:00:00,340.1
3152,2016-04-22 17:00:00,341.95
3153,2016-04-22 18:00:00,342.95
3154,2016-04-25 09:00:00,342.0
3155,2016-04-25 10:00:00,344.25
3156,2016-04-25 11:00:00,343.65
3157,2016-04-25 12:00:00,346.45
3158,2016-04-25 13:00:00,346.45
3159,2016-04-25 14:00:00,348.8
3160,2016-04-25 15:00:00,350.4
3161,2016-04-25 16:00:00,350.6
3162,2016-04-25 17:00:00,346.65
3163,2016-04-25 18:00:00,352.8
3164,2016-04-26 09:00:00,351.95
3165,2016-04-26 10:00:00,352.35
3166,2016-04-26 11:00:00,348.9
3167,2016-04-26 12:00:00,346.95
3168,2016-04-26 13:00:00,347.6
3169,2016-04-26 14:00:00,347.5
3170,2016-04-26 15:00:00,348.75
3171,2016-04-26 16:00:00,350.5
3172,2016-04-26 17:00:00,352.65
3173,2016-04-26 18:00:00,353.0
3174,2016-04-27 09:00:00,353.0
3175,2016-04-27 10:00:00,352.6
3176,2016-04-27 11:00:00,350.85
3177,2016-04-27 12:00:00,351.7
3178,2016-04-27 13:00:00,350.9
3179,2016-04-27 14:00:00,351.15
3180,2016-04-27 15:00:00,351.8
3181,2016-04-27 16:00:00,353.2
3182,2016-04-27 17:00:00,347.35
3183,2016-04-27 18:00:00,353.35
3184,2016-04-28 09:00:00,353.0
3185,2016-04-28 10:00:00,350.5
3186,2016-04-28 11:00:00,348.85
3187,2016-04-28 12:00:00,349.4
3188,2016-04-28 13:00:00,347.8
3189,2016-04-28 14:00:00,346.7
3190,2016-04-28 15:00:00,349.5
3191,2016-04-28 16:00:00,349.4
3192,2016-04-28 17:00:00,349.7
3193,2016-04-28 18:00:00,356.9
3194,2016-04-29 09:00:00,355.1
3195,2016-04-29 10:00:00,351.05
3196,2016-04-29 11:00:00,348.7
3197,2016-04-29 12:00:00,347.0
3198,2016-04-29 13:00:00,345.1
3199,2016-04-29 14:00:00,342.25
3200,2016-04-29 15:00:00,339.0
3201,2016-04-29 16:00:00,338.0
3202,2016-04-29 17:00:00,339.0
3203,2016-04-29 18:00:00,340.95
3204,2016-05-04 09:00:00,334.0
3205,2016-05-04 10:00:00,334.85
3206,2016-05-04 11:00:00,330.95
3207,2016-05-04 12:00:00,329.3
3208,2016-05-04 13:00:00,327.55
3209,2016-05-04 14:00:00,326.25
3210,2016-05-04 15:00:00,328.45
3211,2016-05-04 16:00:00,326.0
3212,2016-05-04 17:00:00,325.4
3213,2016-05-04 18:00:00,330.4
3214,2016-05-05 09:00:00,331.7
3215,2016-05-05 10:00:00,324.0
3216,2016-05-05 11:00:00,323.25
3217,2016-05-05 12:00:00,323.3
3218,2016-05-05 13:00:00,323.7
3219,2016-05-05 14:00:00,325.15
3220,2016-05-05 15:00:00,325.55
3221,2016-05-05 16:00:00,322.7
3222,2016-05-05 17:00:00,323.65
3223,2016-05-05 18:00:00,323.65
3224,2016-05-06 09:00:00,323.25
3225,2016-05-06 10:00:00,321.0
3226,2016-05-06 11:00:00,322.45
3227,2016-05-06 12:00:00,321.75
3228,2016-05-06 13:00:00,321.25
3229,2016-05-06 14:00:00,318.25
3230,2016-05-06 15:00:00,318.55
3231,2016-05-06 16:00:00,321.7
3232,2016-05-06 17:00:00,320.1
3233,2016-05-06 18:00:00,320.0
3234,2016-05-10 09:00:00,320.0
3235,2016-05-10 10:00:00,320.75
3236,2016-05-10 11:00:00,321.15
3237,2016-05-10 12:00:00,320.25
3238,2016-05-10 13:00:00,319.35
3239,2016-05-10 14:00:00,318.7
3240,2016-05-10 15:00:00,317.6
3241,2016-05-10 16:00:00,318.7
3242,2016-05-10 17:00:00,319.35
3243,2016-05-10 18:00:00,321.2
3244,2016-05-11 10:00:00,321.95
3245,2016-05-11 11:00:00,324.85
3246,2016-05-11 12:00:00,326.95
3247,2016-05-11 13:00:00,327.8
3248,2016-05-11 14:00:00,326.75
3249,2016-05-11 15:00:00,325.9
3250,2016-05-11 16:00:00,325.0
3251,2016-05-11 17:00:00,326.45
3252,2016-05-11 18:00:00,322.85
3253,2016-05-12 09:00:00,323.45
3254,2016-05-12 10:00:00,325.9
3255,2016-05-12 11:00:00,322.2
3256,2016-05-12 12:00:00,323.05
3257,2016-05-12 13:00:00,323.0
3258,2016-05-12 14:00:00,322.6
3259,2016-05-12 15:00:00,323.0
3260,2016-05-12 16:00:00,323.15
3261,2016-05-12 17:00:00,321.65
3262,2016-05-12 18:00:00,320.15
3263,2016-05-13 09:00:00,320.2
3264,2016-05-13 10:00:00,322.05
3265,2016-05-13 11:00:00,322.45
3266,2016-05-13 12:00:00,321.95
3267,2016-05-13 13:00:00,322.65
3268,2016-05-13 14:00:00,322.6
3269,2016-05-13 15:00:00,322.5
3270,2016-05-13 16:00:00,323.35
3271,2016-05-13 17:00:00,324.9
3272,2016-05-13 18:00:00,325.95
3273,2016-05-16 09:00:00,327.0
3274,2016-05-16 10:00:00,328.9
3275,2016-05-16 11:00:00,329.15
3276,2016-05-16 12:00:00,330.0
3277,2016-05-16 13:00:00,329.6
3278,2016-05-16 14:00:00,330.3
3279,2016-05-16 15:00:00,326.8
3280,2016-05-16 16:00:00,326.0
3281,2016-05-16 17:00:00,322.15
3282,2016-05-16 18:00:00,321.2
3283,2016-05-17 09:00:00,322.3
3284,2016-05-17 10:00:00,319.9
3285,2016-05-17 11:00:00,320.1
3286,2016-05-17 12:00:00,317.4
3287,2016-05-17 13:00:00,317.45
3288,2016-05-17 14:00:00,317.5
3289,2016-05-17 15:00:00,319.2
3290,2016-05-17 16:00:00,320.6
3291,2016-05-17 17:00:00,322.25
3292,2016-05-17 18:00:00,322.8
3293,2016-05-18 09:00:00,323.0
3294,2016-05-18 10:00:00,320.75
3295,2016-05-18 11:00:00,322.15
3296,2016-05-18 12:00:00,322.75
3297,2016-05-18 13:00:00,322.0
3298,2016-05-18 14:00:00,321.7
3299,2016-05-18 15:00:00,320.55
3300,2016-05-18 16:00:00,323.35
3301,2016-05-18 17:00:00,321.65
3302,2016-05-18 18:00:00,325.5
3303,2016-05-19 09:00:00,322.8
3304,2016-05-19 10:00:00,318.8
3305,2016-05-19 11:00:00,318.35
3306,2016-05-19 12:00:00,318.55
3307,2016-05-19 13:00:00,319.5
3308,2016-05-19 14:00:00,319.25
3309,2016-05-19 15:00:00,319.05
3310,2016-05-19 16:00:00,317.2
3311,2016-05-19 17:00:00,318.55
3312,2016-05-19 18:00:00,317.0
3313,2016-05-20 09:00:00,318.5
3314,2016-05-20 10:00:00,316.35
3315,2016-05-20 11:00:00,316.75
3316,2016-05-20 12:00:00,314.1
3317,2016-05-20 13:00:00,313.25
3318,2016-05-20 14:00:00,312.7
